norad_id,satellite_name,collision_probability,risk_class,risk_label,altitude_km,velocity_mag_km_s,lstm_pred_alt_km,lstm_risk_score,dist_evolution
13844,SSA,0.3031,0,Low,1448.2387002192481,6.905123975283354,1448.2387002192481,0.0008830941527708749,546.8490546253861
12458,NOVA 1,0.3025,0,Low,1175.1960520120156,7.270204470033769,1175.1960520120156,0.0009634263965478793,7.271147543308871
5905,COSMOS 480,0.3023,0,Low,1180.4214313547945,7.268069467025821,1180.4214313547945,0.000962477002918623,12.978817604622236
11168,COSMOS 1067,0.3017,0,Low,1177.720327289324,7.269449083863027,1177.720327289324,0.0009630041607957436,4.306490741684684
19071,OSCAR 32,0.3007,0,Low,1294.391853254816,7.149418591268594,1294.391853254816,0.0009326879470920806,206.56723302811315
18362,OSCAR 29,0.3001,0,Low,1170.8345320842946,7.231821732997986,1170.8345320842946,0.0009588942454561341,14.209117735395921
2680,DIADEME 2,0.3,0,Low,1422.7650241780957,6.9998247899040305,1422.7650241780957,0.0008981313611828075,431.90208121021533
1512,TEMPSAT 1,0.2985,0,Low,1201.0375401578522,7.223043113153694,1201.0375401578522,0.0009539101034360584,41.03691344601157
15362,NOVA 3,0.2981,0,Low,1203.794147020275,7.244600031793819,1203.794147020275,0.0009564088331883784,24.380117061895362
3576,COSMOS 256,0.2975,0,Low,1195.0115758380734,7.258721318734106,1195.0115758380734,0.0009593854365640553,0.04868941120821546
5180,COSMOS 409,0.2974,0,Low,1208.697999437707,7.242715678631048,1208.697999437707,0.0009555414581383509,25.718822907398135
3818,COSMOS 272,0.2973,0,Low,1195.787666004625,7.254885484029434,1195.787666004625,0.0009587801064675733,2.5930023314658683
3129,COSMOS 203,0.2971,0,Low,1208.0748277384064,7.242746981676773,1208.0748277384064,0.0009556241554931324,23.18410334451164
8325,COSMOS 770,0.2963,0,Low,1205.4073243421863,7.249540505851457,1205.4073243421863,0.0009568572801728148,9.045925995409561
3504,COSMOS 249,0.2962,0,Low,1982.652541571657,6.584046282724477,1982.652541571657,0.0007881637702740451,1127.913165284921
11695,COSMOS 1160,0.2958,0,Low,1482.8940600104734,7.1221303409522765,344.82,0.0009700687080756142,2.6980985521167895
13763,COSMOS 1431,0.295,0,Low,1478.745176099368,7.127927401304323,554.46,0.0009688537174401257,2.473735589320313
6985,COSMOS 617,0.2904,0,Low,1345.9710711938515,7.2182180572450845,1294.85,0.0009520017824720347,33.984005759793945
20305,METEOR 3-3,0.2871,0,Low,1250.3331802225812,7.229670450882253,1250.3331802225812,0.0009486096828365022,2.934635074828293
6846,COSMOS 589,0.2871,0,Low,1439.4282203459434,7.1482104265779,722.79,0.0009573313485873236,1.7812711826418308
11046,COSMOS 1037,0.2868,0,Low,1479.0951580919718,7.125135710855268,975.03,0.0009583355226174786,2.6959313697425387
16624,USA 16,0.2866,0,Low,1345.1239654070669,7.020146459277684,1345.1239654070669,0.0009098021870501835,247.80016949573474
7684,COSMOS 717,0.2865,0,Low,1547.7372611651845,7.077506859565803,172.75,0.0009584555349664074,13.922613774921047
1314,OPS 4682 (SNAPSHOT),0.2841,0,Low,1283.5172782418576,7.224112533159558,1283.5172782418576,0.0009437711446147316,17.76928014547775
6267,COSMOS 532,0.2818,0,Low,1314.4136184927147,7.232646756547702,1314.4136184927147,0.0009410875088289899,25.071963582921853
4389,COSMOS 342,0.2813,0,Low,1321.3310359430252,7.235536730328373,1321.3310359430252,0.0009406169204782991,25.738539317296272
14795,JD 3,0.2797,0,Low,1385.2563649786634,6.947904931245461,1385.2563649786634,0.0008957807225940725,287.6378922245967
13376,COSMOS 1389,0.2793,0,Low,1431.9438654724036,7.153730733945889,1158.89,0.0009464541413464645,5.211457244707162
14139,OPS 3899,0.2792,0,Low,1300.6116914217546,7.201207391684398,1300.6116914217546,0.0009386824674320582,16.123343157617455
2657,ESSA 4 (TOS-B),0.2777,0,Low,1330.3695031296356,7.219020587805107,1330.3695031296356,0.0009373684232228418,20.54742527255621
5216,COSMOS 417,0.2761,0,Low,1492.4369226456583,7.084672489262084,811.82,0.0009435360797585409,11.632699510437305
1315,SECOR 4 (EGRS 4),0.2759,0,Low,1312.579194152182,7.191010451564231,1312.579194152182,0.0009358933213100952,10.926848212878213
14144,GB 2,0.2757,0,Low,1511.5287260356981,6.845535790235706,1511.5287260356981,0.0008684441285478805,443.1439058439073
6268,COSMOS 533,0.2752,0,Low,1333.4727019050952,7.222413699930308,1333.4727019050952,0.0009374312791249701,2.679941909682384
11852,OPS 1292,0.2738,0,Low,1326.8027460763797,7.19561905505044,1326.8027460763797,0.0009347627228715485,6.012192610829516
15469,COSMOS 1617,0.2723,0,Low,1427.5944024154187,7.143951053866901,969.82,0.0009380718633718828,1.1376625279617656
20479,DEBUT (ORIZURU),0.2714,0,Low,1730.5777772070896,6.826044361981982,1730.5777772070896,0.000842557406680254,598.8619714502875
5548,COSMOS 445,0.2714,0,Low,1362.49024745328,7.2141280486536274,1362.49024745328,0.0009328424576509056,8.656424627750312
1506,SECOR 5 (EGRS 5),0.2709,0,Low,1477.5077818214977,7.255845569511041,1477.5077818214977,0.0009244872746787402,79.11252473774402
14699,COSMOS 1536,0.2683,0,Low,484.0240247465972,7.627778992844903,1424.11,0.0008170211149933121,26.074396740804332
1726,EXPLORER 29 (GEOS 1),0.2672,0,Low,1576.9004432527609,7.133209374432661,1576.9004432527609,0.0008974960652015063,226.99279272441981
7281,COSMOS 650,0.2672,0,Low,1376.879945493214,7.174473493046092,1376.879945493214,0.0009259918253146577,20.79237591270612
10491,COSMOS 963,0.2665,0,Low,1205.647723697829,7.247650761301761,288.55,0.0009197397921626759,2.6439274639797077
6319,COSMOS 539,0.2661,0,Low,1379.1260954044747,7.1633259677577845,1379.1260954044747,0.0009242850864072212,22.744442340913338
16138,COSMOS 1690,0.266,0,Low,1380.697136926825,7.177852686177741,1380.697136926825,0.0009259717658452552,12.478020389534322
2757,ESSA 5,0.2658,0,Low,1385.3056111648439,7.168415116391209,1385.3056111648439,0.0009242048309794042,22.764115707474957
1586,COSMOS 88,0.2654,0,Low,1439.6817573911603,7.1728096505356955,1439.6817573911603,0.0009183333636334813,65.64848049827106
6992,COSMOS 624,0.2653,0,Low,1398.6802428311166,7.177111969876044,1398.6802428311166,0.0009237332484175498,24.909166853326496
5104,ISIS 2,0.2652,0,Low,1379.3007816237268,7.177014012196228,1379.3007816237268,0.0009260303844223976,5.832343744264108
5547,COSMOS 444,0.2649,0,Low,1419.0421931786586,7.156587076143069,1419.0421931786586,0.0009186839940879557,55.90956072195513
6270,COSMOS 535,0.2647,0,Low,1388.350049161858,7.186353727655005,1388.350049161858,0.0009261540827676996,4.208037875062473
7269,COSMOS 645,0.2646,0,Low,1389.1917779170662,7.182168283422563,1389.1917779170662,0.0009255142770905009,6.874889919854468
2435,ESSA 3 (TOS-A),0.2642,0,Low,1391.908323055577,7.19016706280167,1391.908323055577,0.0009262207878260156,0.92518406992167
20233,COSMOS 2039,0.2641,0,Low,1390.129389705934,7.1682255951417995,1390.129389705934,0.0009236059902118705,14.949092535659474
7265,COSMOS 641,0.264,0,Low,1395.8569519205712,7.187054308827783,1395.8569519205712,0.0009253491281374229,5.255374355316235
15471,COSMOS 1619,0.2638,0,Low,1389.575292743788,7.170529986954311,1389.575292743788,0.0009239688704082062,10.520296126348512
6265,COSMOS 530,0.2637,0,Low,1417.6807931273197,7.15092837754903,1417.6807931273197,0.0009181180443110419,49.73047917529402
10010,COSMOS 909,0.2637,0,Low,1696.7465943197094,6.9679628178619035,1696.7465943197094,0.000863681417902722,416.35578929658004
7266,COSMOS 642,0.2631,0,Low,1426.6677489782005,7.1427723818132405,1426.6677489782005,0.0009160139431112878,59.58511169378471
6825,COSMOS 585,0.2629,0,Low,1391.817935019959,7.167955815964479,1391.817935019959,0.0009233703374167888,7.631524939642986
3605,OPS 7684,0.2627,0,Low,1405.9965283054316,7.170602007387804,1405.9965283054316,0.0009220271580795269,16.85358272008216
17583,COSMOS 1828,0.2626,0,Low,1394.6340662756356,7.1690453005177055,1394.6340662756356,0.0009231757818271688,6.906826490419007
14176,COSMOS 1478,0.2621,0,Low,1482.9812160646288,7.124556574901206,193.9,0.0009271858483570656,0.4836653954907888
7435,COSMOS 677,0.2619,0,Low,1400.508219916227,7.178824541606864,1400.508219916227,0.0009237363377175001,0.5110375418889817
7937,OPS 6381 (SSU 1),0.2619,0,Low,1399.2385365852451,7.162614369668871,1399.2385365852451,0.0009218010921987211,11.119623480926748
1571,COSMOS 81,0.2616,0,Low,1414.8608702234806,7.183184483158288,1414.8608702234806,0.00092259348104073,7.705837991454246
12320,COSMOS 1250,0.2613,0,Low,1410.2288470501635,7.171885658549291,1410.2288470501635,0.0009216906223325032,10.030046440710066
19788,COSMOS 1997,0.2608,0,Low,1400.1378364632692,7.164399975052551,1400.1378364632692,0.0009219241925469628,2.4270769826698597
7270,COSMOS 646,0.2605,0,Low,1412.3528801617804,7.175767217084247,1412.3528801617804,0.0009219377982172505,2.639180970250891
19785,COSMOS 1994,0.26,0,Low,1413.251560828293,7.1578327584158465,1413.251560828293,0.0009195274205211077,13.074869947644402
17585,COSMOS 1830,0.2599,0,Low,1407.5676846140595,7.160461922324634,1407.5676846140595,0.0009205373293193767,5.1598108125281215
20551,COSMOS 2066,0.2599,0,Low,1417.1985803555353,7.156010433026631,1417.1985803555353,0.0009188274232088154,17.850278177934342
7680,COSMOS 713,0.2598,0,Low,1412.2734621951577,7.168236662960005,1412.2734621951577,0.0009209796749115262,2.966269137301424
6678,COSMOS 567,0.2597,0,Low,1413.388596448659,7.171255942676848,1413.388596448659,0.0009212356055745303,1.095644499249829
3673,OPS 2644,0.2596,0,Low,1407.9568554674097,7.156865512360911,1407.9568554674097,0.0009200289505823311,6.55812120317114
7663,COSMOS 708,0.2595,0,Low,1412.1153238860543,7.145643763427198,1412.1153238860543,0.0009180955781931583,17.85931924047054
20232,COSMOS 2038,0.2593,0,Low,1410.1532684059766,7.15427080302556,1410.1532684059766,0.0009194357900742344,8.187645422500282
19789,COSMOS 1998,0.2593,0,Low,1417.8563266555875,7.152575337992743,1417.8563266555875,0.0009183088040171806,16.17795566186578
18334,COSMOS 1875,0.2593,0,Low,1409.0113103957692,7.1564405493126255,1409.0113103957692,0.0009198496330911603,5.251591293516867
18339,COSMOS 1880,0.259,0,Low,1407.8885790809354,7.1548334401535865,1407.8885790809354,0.0009197757966857163,3.6029038395081443
16456,COSMOS 1723,0.2589,0,Low,1421.6022688300327,7.166156428018231,1421.6022688300327,0.0009196101867899059,6.712480130433505
15474,COSMOS 1622,0.2589,0,Low,1411.615087351921,7.159952169459025,1411.615087351921,0.0009199930986045,1.8817776679870803
11128,COSMOS 1051,0.2585,0,Low,1425.4744709727884,7.162544767410114,1425.4744709727884,0.0009186902097963802,9.67389051560258
17582,COSMOS 1827,0.2585,0,Low,1408.739955719514,7.15498893587719,1408.739955719514,0.000919695128192168,0.3516875320028703
6120,COSMOS 507,0.2584,0,Low,1422.7109353889036,7.171089191113439,1422.7109353889036,0.000920112286760813,0.22048178167642618
20236,COSMOS 2042,0.2584,0,Low,1414.6480931871602,7.156737802498635,1414.6480931871602,0.0009192218447120859,3.8719853289894672
18790,COSMOS 1911,0.2583,0,Low,1414.4389296101417,7.156672532879299,1414.4389296101417,0.0009192381569728236,2.819887994091914
8609,COSMOS 793,0.2582,0,Low,1421.1063838644568,7.1670247724400955,1421.1063838644568,0.0009197801492137283,0.4054242169167992
15472,COSMOS 1620,0.2582,0,Low,1415.840694157273,7.154173530939825,1415.840694157273,0.0009187517520819246,4.957244934439586
10584,COSMOS 977,0.2581,0,Low,1420.9741202080013,7.157779167349674,1420.9741202080013,0.0009186092069770122,6.696870895167194
17586,COSMOS 1831,0.2579,0,Low,1412.4054973268994,7.1526936728998125,1412.4054973268994,0.0009189671121922537,0.9380366809518819
18791,COSMOS 1912,0.2579,0,Low,1415.1544935307293,7.1523401436604646,1415.1544935307293,0.0009185972548583667,4.028975701237869
15473,COSMOS 1621,0.2578,0,Low,1412.4027330491408,7.152148876297319,1412.4027330491408,0.0009188974439069621,0.24708255103541887
18336,COSMOS 1877,0.2578,0,Low,1418.8108457718618,7.153600743541745,1418.8108457718618,0.0009183279138831159,5.664349116939775
20235,COSMOS 2041,0.2578,0,Low,1415.4036272392004,7.154184896589827,1415.4036272392004,0.0009188047831944288,1.6815029890649384
17587,COSMOS 1832,0.2578,0,Low,1418.6654527124965,7.152343251924226,1418.6654527124965,0.0009181836235898495,6.046383061811866
20234,COSMOS 2040,0.2577,0,Low,1421.8753984124114,7.153261576039911,1421.8753984124114,0.0009179232581464341,7.585151243471955
18943,COSMOS 1930,0.2576,0,Low,1423.5928577235545,7.162785671639003,1423.5928577235545,0.0009189428880228808,1.1222048983972854
18789,COSMOS 1910,0.2575,0,Low,1417.9782275536154,7.153068942551371,1417.9782275536154,0.0009183578042685103,2.875034389314351
18335,COSMOS 1876,0.2575,0,Low,1419.7199773158454,7.154680691157154,1419.7199773158454,0.0009183593701210362,3.2868276081026124
16139,COSMOS 1691,0.2574,0,Low,1421.0518443999135,7.154168579340159,1421.0518443999135,0.0009181366759619039,4.107647849003115
18792,COSMOS 1913,0.2574,0,Low,1416.6590061984998,7.151241618081576,1416.6590061984998,0.0009182787295116062,2.148998698230571
18337,COSMOS 1878,0.2573,0,Low,1420.0634179641265,7.150415668316982,1420.0634179641265,0.0009177714626003454,5.483047522887318
6989,COSMOS 621,0.2573,0,Low,1419.0972526410305,7.165003969531559,1673.13,0.0009184805780630176,0.6157634867713568
1587,COSMOS 89,0.2572,0,Low,1490.858348716095,7.133840493709612,1490.858348716095,0.000907398757047642,79.57904375290582
16142,COSMOS 1694,0.2569,0,Low,1419.3834321906106,7.145897345511898,1419.3834321906106,0.0009172715833195534,4.981668429749334
2091,ESSA 2 (OT-2),0.2567,0,Low,1426.8835487295664,7.134295822110056,1426.8835487295664,0.0009149015598306001,18.487148862059257
20237,COSMOS 2043,0.2566,0,Low,1423.721953403453,7.148524669762986,1423.721953403453,0.0009170980969554258,4.674850656830131
16765,COSMOS 1755,0.2565,0,Low,1428.3795135992723,7.159068091521269,1428.3795135992723,0.000917902261204044,0.18387394069395668
18338,COSMOS 1879,0.2565,0,Low,1418.470212316286,7.146864793613281,1418.470212316286,0.0009175033216396473,0.3397589396499825
16143,COSMOS 1695,0.2563,0,Low,1422.3694723910994,7.149142000333886,1422.3694723910994,0.0009173364647551406,1.173596325465951
6850,COSMOS 593,0.2562,0,Low,1439.2647186866634,7.13669394707017,1439.2647186866634,0.000913758266092451,24.683467625253797
6938,OPS 6630 (2),0.2562,0,Low,1431.7145485389256,7.153537669427484,1431.7145485389256,0.000916801149769986,5.36915033598234
19903,COSMOS 2009,0.2561,0,Low,1435.1512730023487,7.152367283618131,1435.1512730023487,0.0009162475890461748,8.194254023324902
5213,COSMOS 414,0.2561,0,Low,1433.7516342272147,7.162277392196981,1433.7516342272147,0.000917681654440776,0.046049348205997376
15622,COSMOS 1640,0.2561,0,Low,1431.3969449319648,7.158213243886633,1431.3969449319648,0.0009174377174614577,0.608550078864937
18793,COSMOS 1914,0.256,0,Low,1423.7450368266473,7.140283106756483,1423.7450368266473,0.0009160380580791126,6.3528841005345384
18788,COSMOS 1909,0.256,0,Low,1425.2442535191158,7.14766810799956,1425.2442535191158,0.0009168091552253769,2.126391901795614
7679,COSMOS 712,0.2559,0,Low,1433.670582318785,7.157103553770129,1433.670582318785,0.0009170282689424846,2.2851664997897387
19786,COSMOS 1995,0.2558,0,Low,1425.9634167575068,7.148543416098835,1425.9634167575068,0.0009168368548113147,0.7291749422793146
18118,COSMOS 1857,0.2558,0,Low,1431.5212583652592,7.15494197788207,1431.5212583652592,0.0009170038428554226,1.2745778103826524
11539,COSMOS 1131,0.2556,0,Low,1435.1133358541729,7.154863542662502,1435.1133358541729,0.0009165718245211196,3.0830117176756175
15004,COSMOS 1565,0.2556,0,Low,1472.7378931495296,7.11391576308168,765.7,0.0009178348424203703,4.148042961428473
6266,COSMOS 531,0.2556,0,Low,1435.282106406753,7.155088222648342,1435.282106406753,0.0009165807903324471,2.8893440968540745
4320,ITOS 1 (TIROS M),0.2552,0,Low,1434.539647578922,7.154145118353485,1434.539647578922,0.0009165471500196039,0.062374311848543584
20554,COSMOS 2069,0.2552,0,Low,1435.4042218058903,7.155044257492472,1435.4042218058903,0.0009165608203462034,0.5153606311023395
17144,COSMOS 1800,0.2552,0,Low,1437.336737853545,7.142517094958472,1437.336737853545,0.0009147296453459432,11.232540028937365
19790,COSMOS 1999,0.2552,0,Low,1425.0557040015656,7.1410913063036805,1425.0557040015656,0.0009159877221808838,0.9099058139208864
3764,ESSA 9 (TOS-G),0.2551,0,Low,1439.4889494909003,7.158809999052775,1439.4889494909003,0.0009165636166119149,0.4537854354193769
14171,COSMOS 1473,0.2551,0,Low,1437.8324266931158,7.138957869491457,1437.8324266931158,0.0009142157853315163,13.15810161774698
15470,COSMOS 1618,0.2549,0,Low,1426.8904816770382,7.140418483742322,1426.8904816770382,0.0009156859153793452,1.1433778044347491
16140,COSMOS 1692,0.2548,0,Low,1430.2854274579604,7.135693125464618,1430.2854274579604,0.0009146817139069574,6.6525291642155935
17584,COSMOS 1829,0.2548,0,Low,1427.348218170996,7.140417296948757,1427.348218170996,0.0009156320155479607,0.4069964964328392
6847,COSMOS 590,0.2547,0,Low,1439.9792766650035,7.153890659537997,1439.9792766650035,0.0009158762821084377,1.5016373701791963
4793,NOAA 1,0.2545,0,Low,1440.928446248573,7.151281955029112,1440.928446248573,0.000915431062155118,2.9800820525324525
16764,COSMOS 1754,0.2544,0,Low,1438.0117172357204,7.150751320368861,1438.0117172357204,0.0009157050314812596,0.007332909463912074
20552,COSMOS 2067,0.254,0,Low,1444.2266042105257,7.141128520763507,1444.2266042105257,0.0009137455485828342,9.456253488123366
17145,COSMOS 1801,0.254,0,Low,1448.2719373205427,7.13609058049756,1448.2719373205427,0.000912628520621948,17.108839870738848
11042,COSMOS 1034,0.254,0,Low,1443.7124470458684,7.151064850195179,1443.7124470458684,0.0009150771571765814,1.67805687926284
7271,COSMOS 647,0.254,0,Low,1440.533937708322,7.149002001770876,1440.533937708322,0.0009151854243711046,0.6825549092991423
10282,COSMOS 939,0.2539,0,Low,1442.4098482580275,7.149849608696814,1442.4098482580275,0.0009150741798461844,0.6805568033832969
11297,COSMOS 1082,0.2539,0,Low,1442.350996408356,7.147726313599941,1442.350996408356,0.0009148093202117261,1.9952703187846055
13766,COSMOS 1434,0.2538,0,Low,1443.1083126811372,7.150425914214131,1443.1083126811372,0.0009150661378227957,0.5338610321541637
15002,COSMOS 1563,0.2535,0,Low,1443.3723591177904,7.147210357192239,1443.3723591177904,0.0009146237251994898,0.3771962593918943
12977,COSMOS 1322,0.2534,0,Low,1494.0478423420018,7.149624341073382,1494.0478423420018,0.0009090376160947058,43.20541164114093
12109,COSMOS 1230,0.2534,0,Low,1449.0956822159778,7.13705118652865,1449.0956822159778,0.0009126552252754824,12.097318317467398
10586,COSMOS 979,0.2534,0,Low,1445.3705950852845,7.147749791547198,1445.3705950852845,0.000914458917293597,1.10226525813232
6677,COSMOS 566,0.2533,0,Low,1446.2609068955899,7.148656748447851,1446.2609068955899,0.0009144707888848938,0.33350381510535954
10935,COSMOS 1018,0.2531,0,Low,1447.734516749918,7.148151065979789,1447.734516749918,0.000914233761316035,0.6907643306694808
10590,COSMOS 983,0.253,0,Low,1467.6152718141857,7.147199831917602,1467.6152718141857,0.00091179367580614,18.574358686579217
6987,COSMOS 619,0.2529,0,Low,1447.6600582917263,7.1472948345497125,1447.6600582917263,0.0009141329564482053,0.08054386861022067
7424,COSMOS 675,0.2528,0,Low,1432.6932944208547,7.128292463365753,1432.6932944208547,0.0009134511306924414,0.010370634712671745
11693,COSMOS 1158,0.2526,0,Low,1449.8408039724181,7.146359401475482,1449.8408039724181,0.0009137584539306376,0.2510013279161285
18117,COSMOS 1856,0.2524,0,Low,1449.6309081790387,7.1439769891503015,1449.6309081790387,0.000913478346315887,0.4961474636265848
12322,COSMOS 1252,0.2524,0,Low,1448.5753277912818,7.139042149372351,1448.5753277912818,0.000912970570665101,3.3829269625439338
18119,COSMOS 1858,0.2524,0,Low,1449.7512479602374,7.133091381724266,1449.7512479602374,0.0009120724027099925,8.661084915795072
6119,COSMOS 506,0.252,0,Low,1456.3856241872227,7.129080098057251,1456.3856241872227,0.0009107868757644757,14.191908465169035
18942,COSMOS 1929,0.2519,0,Low,1450.9984522539035,7.138279645538483,1450.9984522539035,0.0009125902656605093,1.9344132158767025
7685,COSMOS 718,0.2518,0,Low,1454.3404266637353,7.141628861347948,1454.3404266637353,0.0009126285211840578,1.9189191308205409
6675,COSMOS 564,0.2516,0,Low,1456.4864912353833,7.1329532659588475,1456.4864912353833,0.0009112699554251265,8.884350991998872
9591,COSMOS 874,0.2514,0,Low,1469.0747170888753,7.142607225151191,1469.0747170888753,0.0009110381575296181,11.072582964903631
11878,COSMOS 1195,0.2514,0,Low,1457.5761227628418,7.143004374429712,1457.5761227628418,0.00091242701896457,0.6242676876145197
10585,COSMOS 978,0.2513,0,Low,1452.4473856245095,7.131485232857809,1452.4473856245095,0.0009115527824679728,3.7925849440898673
7530,OSCAR 7,0.2513,0,Low,1455.0329460174644,7.139679991314247,1455.0329460174644,0.0009122987394203993,0.34282498064203537
11298,COSMOS 1083,0.2512,0,Low,1454.0632548550157,7.137370898714035,1454.0632548550157,0.0009121167032465449,0.30486979860415886
3035,ESSA 6 (TOS-D),0.2512,0,Low,1456.0878457312538,7.134713649699826,1456.0878457312538,0.0009115412769502727,3.894259545845671
20553,COSMOS 2068,0.2512,0,Low,1455.264085191905,7.133469685871595,1455.264085191905,0.0009114782747197161,4.623097865015552
6269,COSMOS 534,0.2512,0,Low,1464.8287799165046,7.1116279822090664,1464.8287799165046,0.0009075782769062553,28.946555712713234
16453,COSMOS 1720,0.2511,0,Low,1459.2755125319682,7.140172259481489,1459.2755125319682,0.0009118673088902169,1.9352838360000533
7828,COSMOS 739,0.251,0,Low,1457.7377882782102,7.135725882645507,1457.7377882782102,0.0009114784625089456,3.732796063727619
11538,COSMOS 1130,0.251,0,Low,1457.022596366116,7.126068315676745,1457.022596366116,0.0009103280206402025,10.191674338862867
16452,COSMOS 1719,0.2509,0,Low,1462.5354182931205,7.139473075257655,1462.5354182931205,0.0009113985823802278,3.952198956115353
11045,COSMOS 1036,0.2509,0,Low,1459.1747841939477,7.140828392279778,1459.1747841939477,0.0009119628346859269,0.5921564358559408
1572,COSMOS 82,0.2508,0,Low,1476.775428756181,7.131108580855714,1476.775428756181,0.0009086789811448447,22.039083593882424
11131,COSMOS 1054,0.2508,0,Low,1463.968969653326,7.139712542320244,1463.968969653326,0.0009112623891650403,4.706728918722547
15623,COSMOS 1641,0.2508,0,Low,1456.6582313762228,7.129962447620394,1456.6582313762228,0.0009108678786001157,4.936733635572637
12325,COSMOS 1255,0.2508,0,Low,1459.7144291536042,7.139711080128873,1459.7144291536042,0.0009117573044865307,0.9348146680486025
14612,COSMOS 1523,0.2507,0,Low,1457.1377234125594,7.128484547122621,1457.1377234125594,0.0009106232924086912,5.692010750120062
8610,COSMOS 794,0.2506,0,Low,1463.348518750835,7.139931655824515,1463.348518750835,0.0009113625260269832,2.387060795240359
12107,COSMOS 1228,0.2505,0,Low,1462.7175482062994,7.122454329956774,1462.7175482062994,0.0009092048936060524,14.046486184316564
11542,COSMOS 1134,0.2505,0,Low,1463.3376889539113,7.141002614679118,1463.3376889539113,0.0009115004864734939,0.7277320866060109
18941,COSMOS 1928,0.2505,0,Low,1456.6819071341506,7.134256834997532,1456.6819071341506,0.0009114137390400815,0.25265606805442076
18937,COSMOS 1924,0.2505,0,Low,1465.782520620085,7.140201406557521,1465.782520620085,0.0009111138898866053,3.901159955725234
14615,COSMOS 1526,0.2505,0,Low,1456.4251115175957,7.132944327291851,1456.4251115175957,0.0009112759592929408,0.5119785148917799
6682,COSMOS 571,0.2504,0,Low,1479.8640005037423,7.086769387775363,1479.8640005037423,0.0009026738187441087,53.96878532980736
6235,NOAA 2 (ITOS-D),0.2504,0,Low,1459.385327568314,7.13665250321998,1459.385327568314,0.0009114050209118164,0.06494199670032685
7529,NOAA 4,0.2504,0,Low,1456.4620372617346,7.132214712586617,1456.4620372617346,0.0009111784482166157,0.3025109955779044
16758,COSMOS 1748,0.2504,0,Low,1462.2006916092641,7.138796853618192,1462.2006916092641,0.0009113512004441683,0.6998589610884665
6988,COSMOS 620,0.2504,0,Low,1463.5786128041473,7.139910478864354,1463.5786128041473,0.0009113330571724063,1.388024006768319
8608,COSMOS 792,0.2503,0,Low,1462.0579462065125,7.135599810458894,1462.0579462065125,0.0009109596608964967,1.889523047034345
7441,COSMOS 683,0.2502,0,Low,1459.1645779676073,7.131951223530557,1459.1645779676073,0.0009108303091863902,1.3551730103454247
12980,COSMOS 1325,0.2502,0,Low,1497.3665585244016,7.1397670882547,1497.3665585244016,0.0009074014327051967,29.66753709798104
14173,COSMOS 1475,0.2501,0,Low,1459.7515026648944,7.130338145633768,1459.7515026648944,0.0009105560485742948,2.6936383289712467
4388,COSMOS 341,0.2501,0,Low,1457.1293959681416,7.1107219536500645,1457.1293959681416,0.0009083551885732017,14.602057741028148
20550,COSMOS 2065,0.25,0,Low,1462.5466313822099,7.134664282720106,1462.5466313822099,0.0009107834060931877,1.3376097298287277
14174,COSMOS 1476,0.25,0,Low,1459.157745504419,7.131733427205268,1459.157745504419,0.0009108032888992382,0.04062250083006802
6236,OSCAR 6,0.2499,0,Low,1461.5932572085412,7.134006363905838,1461.5932572085412,0.0009108102680220532,0.012591664297360694
11692,COSMOS 1157,0.2498,0,Low,1462.382826401049,7.127610601776797,1462.382826401049,0.0009099019873961005,4.703775527403195
19904,COSMOS 2010,0.2498,0,Low,1462.614648117964,7.129641563572955,1462.614648117964,0.0009101343228934373,3.0859661185659206
7681,COSMOS 714,0.2498,0,Low,1464.387398147751,7.132850017751389,1464.387398147751,0.000910337888262878,2.957643318110968
6822,OPS 8314 (2),0.2498,0,Low,1458.2808922125223,7.125826970404768,1458.2808922125223,0.0009101508897825531,2.260923819110758
8607,COSMOS 791,0.2497,0,Low,1462.1015351590368,7.124576471619909,1462.1015351590368,0.000909547315280046,6.213843202775024
6845,COSMOS 588,0.2497,0,Low,1466.0712129105705,7.132619965763282,1466.0712129105705,0.0009101129455112267,3.2518580952410048
12110,COSMOS 1231,0.2496,0,Low,1464.1805334130258,7.124629602337373,1464.1805334130258,0.0009093127557118158,6.77613551930699
12640,COSMOS 1291,0.2496,0,Low,1462.444209871871,7.131514309598699,1462.444209871871,0.0009103931959598837,0.5067062573752992
9594,COSMOS 877,0.2495,0,Low,1465.8824250797315,7.134396896920861,1465.8824250797315,0.0009103616093676787,0.3372306790197399
20555,COSMOS 2070,0.2495,0,Low,1463.7160536473957,7.132267154547353,1463.7160536473957,0.000910341498748634,0.44325723071870016
13767,COSMOS 1435,0.2495,0,Low,1463.7553769487922,7.127916684231515,1463.7553769487922,0.0009097816512820656,3.7906996344891013
12323,COSMOS 1253,0.2495,0,Low,1471.3379241986631,7.136333347737688,1471.3379241986631,0.0009099752416581673,3.642699463154713
11301,COSMOS 1086,0.2494,0,Low,1467.6215857370798,7.134077422674707,1467.6215857370798,0.0009101188703452224,1.8224403321792124
6991,COSMOS 623,0.2494,0,Low,1466.7760274421362,7.116135423153216,1466.7760274421362,0.0009079278864613809,13.724190713929602
11875,COSMOS 1192,0.2494,0,Low,1479.4269061018776,7.109642583984162,576.0,0.0009106587309968042,1.0530650229620733
18940,COSMOS 1927,0.2493,0,Low,1466.5578174021766,7.1339396502544785,1466.5578174021766,0.0009102248195751214,0.3622176587286958
